Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
gest5_1.jpg;50;50;0;0;50;50;1
gest5_2.jpg;50;50;0;0;50;50;1
gest5_3.jpg;50;50;0;0;50;50;1
gest5_4.jpg;50;50;0;0;50;50;1
gest5_5.jpg;50;50;0;0;50;50;1
gest5_6.jpg;50;50;0;0;50;50;1
gest5_7.jpg;50;50;0;0;50;50;1
gest5_8.jpg;50;50;0;0;50;50;1
gest5_9.jpg;50;50;0;0;50;50;1
gest5_10.jpg;50;50;0;0;50;50;1
gest5_11.jpg;50;50;0;0;50;50;1
gest5_12.jpg;50;50;0;0;50;50;1
gest5_13.jpg;50;50;0;0;50;50;1
gest5_14.jpg;50;50;0;0;50;50;1
gest5_15.jpg;50;50;0;0;50;50;1
gest5_16.jpg;50;50;0;0;50;50;1
gest5_17.jpg;50;50;0;0;50;50;1
gest5_18.jpg;50;50;0;0;50;50;1
gest5_19.jpg;50;50;0;0;50;50;1
gest5_20.jpg;50;50;0;0;50;50;1
gest5_21.jpg;50;50;0;0;50;50;1
gest5_22.jpg;50;50;0;0;50;50;1
gest5_23.jpg;50;50;0;0;50;50;1
gest5_24.jpg;50;50;0;0;50;50;1
gest5_25.jpg;50;50;0;0;50;50;1
gest5_26.jpg;50;50;0;0;50;50;1
gest5_27.jpg;50;50;0;0;50;50;1
gest5_28.jpg;50;50;0;0;50;50;1
gest5_29.jpg;50;50;0;0;50;50;1
gest5_30.jpg;50;50;0;0;50;50;1
gest5_31.jpg;50;50;0;0;50;50;1
gest5_32.jpg;50;50;0;0;50;50;1
gest5_33.jpg;50;50;0;0;50;50;1
gest5_34.jpg;50;50;0;0;50;50;1
gest5_35.jpg;50;50;0;0;50;50;1
gest5_36.jpg;50;50;0;0;50;50;1
gest5_37.jpg;50;50;0;0;50;50;1
gest5_38.jpg;50;50;0;0;50;50;1
gest5_39.jpg;50;50;0;0;50;50;1
gest5_40.jpg;50;50;0;0;50;50;1
gest5_41.jpg;50;50;0;0;50;50;1
gest5_42.jpg;50;50;0;0;50;50;1
gest5_43.jpg;50;50;0;0;50;50;1
gest5_44.jpg;50;50;0;0;50;50;1
gest5_45.jpg;50;50;0;0;50;50;1
gest5_46.jpg;50;50;0;0;50;50;1
gest5_47.jpg;50;50;0;0;50;50;1
gest5_48.jpg;50;50;0;0;50;50;1
gest5_49.jpg;50;50;0;0;50;50;1
gest5_50.jpg;50;50;0;0;50;50;1
gest5_51.jpg;50;50;0;0;50;50;1
gest5_52.jpg;50;50;0;0;50;50;1
gest5_53.jpg;50;50;0;0;50;50;1
gest5_54.jpg;50;50;0;0;50;50;1
gest5_55.jpg;50;50;0;0;50;50;1
gest5_56.jpg;50;50;0;0;50;50;1
gest5_57.jpg;50;50;0;0;50;50;1
gest5_58.jpg;50;50;0;0;50;50;1
gest5_59.jpg;50;50;0;0;50;50;1
gest5_60.jpg;50;50;0;0;50;50;1
gest5_61.jpg;50;50;0;0;50;50;1
gest5_62.jpg;50;50;0;0;50;50;1
gest5_63.jpg;50;50;0;0;50;50;1
gest5_64.jpg;50;50;0;0;50;50;1
gest5_65.jpg;50;50;0;0;50;50;1
gest5_66.jpg;50;50;0;0;50;50;1
gest5_67.jpg;50;50;0;0;50;50;1
gest5_68.jpg;50;50;0;0;50;50;1
gest5_69.jpg;50;50;0;0;50;50;1
gest5_70.jpg;50;50;0;0;50;50;1
gest5_71.jpg;50;50;0;0;50;50;1
gest5_72.jpg;50;50;0;0;50;50;1
gest5_73.jpg;50;50;0;0;50;50;1
gest5_74.jpg;50;50;0;0;50;50;1
gest5_75.jpg;50;50;0;0;50;50;1
gest5_76.jpg;50;50;0;0;50;50;1
gest5_77.jpg;50;50;0;0;50;50;1
gest5_78.jpg;50;50;0;0;50;50;1
gest5_79.jpg;50;50;0;0;50;50;1
gest5_80.jpg;50;50;0;0;50;50;1
gest5_81.jpg;50;50;0;0;50;50;1
gest5_82.jpg;50;50;0;0;50;50;1
gest5_83.jpg;50;50;0;0;50;50;1
gest5_84.jpg;50;50;0;0;50;50;1
gest5_85.jpg;50;50;0;0;50;50;1
gest5_86.jpg;50;50;0;0;50;50;1
gest5_87.jpg;50;50;0;0;50;50;1
gest5_88.jpg;50;50;0;0;50;50;1
gest5_89.jpg;50;50;0;0;50;50;1
gest5_90.jpg;50;50;0;0;50;50;1
gest5_91.jpg;50;50;0;0;50;50;1
gest5_92.jpg;50;50;0;0;50;50;1
gest5_93.jpg;50;50;0;0;50;50;1
gest5_94.jpg;50;50;0;0;50;50;1
gest5_95.jpg;50;50;0;0;50;50;1
gest5_96.jpg;50;50;0;0;50;50;1
gest5_97.jpg;50;50;0;0;50;50;1
gest5_98.jpg;50;50;0;0;50;50;1
gest5_99.jpg;50;50;0;0;50;50;1
gest5_100.jpg;50;50;0;0;50;50;1
